trajectory_idx,fitted_W,fitted_D,v0,direction,r2,rmse,model_type,success
71,0.2974430003534288,3.8045157376150254,0.74,1,-91.36970088613015,0.2620997333955604,SAM,True
72,0.18922912367861094,2.0000000000004796,0.71,2,-0.672041417318213,0.13202663282664742,SAM,True
73,0.5283896962906951,3.7171410317105527,1.18,2,-44.216806319034504,0.3624982938053769,SAM,True
74,0.40934144792735516,3.6513157642858425,1.29,2,-367.2387014823817,0.44451457212158,SAM,True
75,0.23676074400586236,3.569352812483139,0.76,1,-101.26346067779052,0.2547456957664233,SAM,True
76,0.0728570250663976,2.5763299225604204,0.52,1,-3.7406829287166055,0.12894001560485344,SAM,True
77,0.32359809345141616,3.7501342976583456,0.78,2,-31.448220056445095,0.28890242220858986,SAM,True
78,0.08023920322648899,2.4525273052240135,1.1,1,-15.609243276601987,0.2842089658552345,SAM,True
79,1.342657150560277,4.14822114231654,1.01,2,-0.152625611586944,0.28265633122413625,SAM,True
80,0.2757392264256093,3.6141823248522087,1.1,1,-1258.5462572399406,0.38870962043471896,SAM,True
81,0.30015586730139926,3.5691455235488494,0.92,1,-49.18942203975045,0.2806899585374935,SAM,True
82,0.18026534346173922,3.7386152471037386,0.55,1,-118.90135135220164,0.2034334054002093,SAM,True
83,0.33248837335956744,3.8005121219577886,0.94,1,-86.35108231281954,0.31938647500181894,SAM,True
0,0.09402082535245933,2.0000000000000004,0.75,1,-13.423509851091008,0.15530244343826619,SAM,True
1,0.4136444541008068,3.8747288593589584,0.69,2,-21.31452526950288,0.2196451766660612,SAM,True
2,0.17522322247123356,2.0000000000000004,0.84,1,-1.6430785254453575,0.1662205245480579,SAM,True
3,0.1359774701078335,2.0000000000000004,1.0,2,-10.987162955779784,0.19740129173463158,SAM,True
4,0.3129052128593482,3.718605115016472,0.98,1,-125.82016046598343,0.31416002559372014,SAM,True
5,0.8189556132535079,3.9045476299738615,0.82,2,-1.3055499140269813,0.25996402351464143,SAM,True
6,0.4648436400253968,3.8242528373542077,0.73,2,-13.07225081891224,0.21385008765205782,SAM,True
7,0.1587964569538653,2.0000000000000004,0.85,1,-2.2208177940147698,0.15768181212615542,SAM,True
8,0.545794437786455,3.9838625959683625,0.67,2,-5.768126938915335,0.19647756437507255,SAM,True
9,1.1810594562719967,4.616922065304477,0.74,2,0.5136828566074485,0.12655510154205032,SAM,True
10,0.3733680954598435,3.6634478048426553,0.65,2,-7.61550206797979,0.23936406679483432,SAM,True
11,0.3353331043423256,3.678305738108148,0.75,2,-31.16430960528004,0.2451254136492577,SAM,True
12,0.6603103496326992,4.1420168983351875,0.88,1,-8.331736369972562,0.24711922081477425,SAM,True
13,0.49881023302110306,3.7202369034302687,1.33,2,-168.00386082538728,0.4598084708795169,SAM,True
14,0.16547493430896312,2.0000000000000004,0.92,1,-5.256333547230968,0.19582791388809986,SAM,True
15,0.2799009631561979,3.5613486339067775,0.5,2,-5.780730676053861,0.1683237246678272,SAM,True
16,0.39755512019061,2.45717435654082,0.64,1,0.7074646363573709,0.14300120717817788,SAM,True
17,0.4197220376282401,2.0000000000000004,1.26,1,-0.07439743702448731,0.23351604205124546,SAM,True
18,0.2835888125091909,3.550061743071442,0.94,1,-88.62542932177267,0.32757159370311567,SAM,True
19,0.5792770251538835,4.2508027649786495,0.75,1,-5.448167703775092,0.21220289786161245,SAM,True
20,0.45480593885934134,3.935537768541946,0.63,2,-7.510959027998043,0.215042692675511,SAM,True
21,0.373678990543309,3.847472525864968,0.84,2,-79.67640520440649,0.2788764145944362,SAM,True
22,0.15798045149683196,3.56899681865833,0.63,1,-328.8563872752692,0.2097606814888056,SAM,True
23,1.0057931199358832,5.573740895305572,0.4,2,0.7378999992502313,0.08788773956642737,SAM,True
24,0.5360209154798226,4.435141759315644,0.45,1,-1.1687415837943766,0.10720999671419072,SAM,True
25,0.10081381729092033,2.0000000000000004,0.86,1,-28.77120752461614,0.18583487489853653,SAM,True
26,0.8588968562674434,4.088117020965873,0.58,2,0.4538597698709522,0.1263995505040286,SAM,True
27,0.10246657374932254,2.0000000000000004,0.8,2,-19.223994504647802,0.18458758620679347,SAM,True
28,0.04669499178409898,2.0000000000000004,0.63,2,-79.21029674862366,0.13913862592122941,SAM,True
29,0.41267279434272097,3.8285787782968193,0.6,2,-10.913539961598055,0.17158859554030673,SAM,True
30,0.529099904693066,3.8299647935098964,0.99,2,-38.344367611378246,0.3086144486171117,SAM,True
31,0.07739215271253835,2.0000000000000004,0.87,2,-83.52502183942501,0.1751427294401504,SAM,True
32,0.44831244694108324,3.7049773425472394,0.78,1,-10.858877951957712,0.24520203274301688,SAM,True
33,0.21961197934327786,4.127874959035737,0.38,2,-7.615050559306532,0.11584364638053042,SAM,True
34,1.0688889867869988,4.535609768932931,0.92,1,-1.083452859524645,0.2366434206126631,SAM,True
35,0.9495818975081026,4.100098715275205,0.59,2,0.48473336970621916,0.15187450191228405,SAM,True
36,0.49343023784486917,4.0003564048001214,0.61,2,-5.8909947929505755,0.1865867492160067,SAM,True
37,0.08757430507762569,2.0000000000000004,0.62,1,-6.424589028207895,0.1324770519712284,SAM,True
38,0.3040727590282628,2.3663931551675024,0.97,1,0.07191368547022148,0.16737998102802534,SAM,True
39,0.2638434755072385,3.584433757441615,0.96,2,-408.3379369997644,0.33496809088479673,SAM,True
40,0.18815506939139673,3.5830845085903693,0.75,1,-772.0342701702109,0.26962222231634875,SAM,True
41,0.13899710154608974,2.0000000000000004,1.17,2,-20.746689405404606,0.23680190757931008,SAM,True
42,0.1555151378337366,2.4605892527136493,0.9,1,-3.166575412566168,0.21383277789150218,SAM,True
43,0.07784875348881255,2.0000000000000004,0.56,1,-9.596996227552273,0.11673789936705313,SAM,True
44,0.22042445588287454,3.6487953912041653,0.75,1,-179.82807547765273,0.24846105668155694,SAM,True
45,0.9528273019452043,3.9821945561079386,1.01,1,-2.5237086554070354,0.32283366706564415,SAM,True
46,0.4084224584429994,4.170082691676122,0.39,2,-2.016498274957422,0.15107015748879762,SAM,True
47,0.29171944004495376,3.6340747161224027,0.69,2,-35.826559615348785,0.22922105909187074,SAM,True
48,0.14013685738938045,3.5050855466105486,0.53,1,-94.7040511802066,0.19436865540355666,SAM,True
49,0.23438926229600981,3.5834031184030355,0.83,2,-131.8491507487741,0.28316502860687104,SAM,True
50,0.2595181529726272,3.7683051559383727,0.57,1,-54.62336407007418,0.18220386552316356,SAM,True
51,0.10635159050874717,2.0000000000000004,0.57,1,-2.0020191237880187,0.11856519325636146,SAM,True
52,0.17379549050412263,3.756238832952788,0.49,2,-105.49636777693883,0.17911160160393033,SAM,True
53,0.3481331264641007,3.8771222094852016,0.78,2,-47.01108823669946,0.24780173878295575,SAM,True
54,0.7107519516865586,4.9654060622142,0.37,1,0.46620418387630325,0.10150874895957843,SAM,True
55,0.4752718555372575,3.6536957347824814,0.89,1,-11.607657748762568,0.2956499470187182,SAM,True
56,0.4865663518834332,3.7642787990238977,1.4,2,-143.7930129770428,0.4879688081946188,SAM,True
57,0.4448274449248188,4.004956911511807,0.4,2,-0.8300395869335688,0.11233620200101871,SAM,True
58,0.3691325027309936,3.5662649601958147,1.05,2,-44.321603234915685,0.3671228630365067,SAM,True
59,0.2970217113222931,3.583683649325854,1.08,1,-148.59652605415212,0.3502757296881608,SAM,True
60,0.06224178543994049,2.4478261627664857,0.91,1,-25.2042186375776,0.22950049991564503,SAM,True
61,0.43724307369506343,3.7714558259119717,0.66,1,-7.0628235406020785,0.1955091575863118,SAM,True
62,0.5246902102962264,3.74580203370388,1.05,2,-27.60770434640442,0.3553394303349527,SAM,True
63,0.48706914985403593,3.772049495800871,0.92,1,-28.927353462080667,0.29230769957080976,SAM,True
64,0.9849023915361308,4.113909970587214,0.81,1,-0.4945432595615742,0.2114922566794778,SAM,True
65,0.43189306290269946,3.925236596301192,0.74,1,-13.022990141920898,0.2543359814410229,SAM,True
66,0.226800036462997,3.7473567189683066,0.61,1,-42.44507282601414,0.18517178315608296,SAM,True
67,0.5384840055995437,3.819371985096131,0.72,2,-4.502694392045054,0.22378258642799723,SAM,True
68,0.24086075672080767,3.525764292877588,1.16,1,-1739.6436802219885,0.41088323225063705,SAM,True
69,0.4467819533114136,3.883044501844397,0.96,2,-50.248998002914824,0.3230810992342894,SAM,True
70,0.43843259186774564,3.9427452689128826,0.83,2,-8.65062933036845,0.21496110067412308,SAM,True
71,0.41134994971811645,2.4281976939019105,0.68,2,0.6813233014204078,0.14874858200620342,SAM,True
72,0.31278287556209367,3.7951344592365253,0.63,1,-44.4777447342902,0.20376746782155133,SAM,True
73,0.2119076509650753,3.471878544558797,1.08,1,-841.3318461614275,0.3797906072254586,SAM,True
74,0.34942716334799007,3.6973667376119272,0.66,2,-14.334776592329666,0.22209939802569578,SAM,True
75,0.2231223953755555,3.6497795870933976,0.82,1,-215.96184588097725,0.27279646833706483,SAM,True
76,0.6341893071241022,3.9133042871345305,0.68,1,-2.177667191369457,0.21225766177602923,SAM,True
77,0.23672948577118128,3.6163520169236194,0.87,1,-180.96640468321056,0.28224647439120076,SAM,True
78,0.598045530455394,4.030838292547705,0.79,1,-9.884246909786137,0.2378403738001959,SAM,True
79,0.15311401822079954,2.0000000000000004,1.08,1,-10.1459068697399,0.2310516855155595,SAM,True
80,0.4846410489727971,4.239805139586841,0.57,1,-3.9075721066852234,0.1363627174568999,SAM,True
81,0.2749996661802381,3.4964868972639236,1.25,1,-483.41159141651264,0.44480677872325697,SAM,True
82,0.27773107142028225,3.6725298460682443,0.9,2,-203.9901748742669,0.2950373329912821,SAM,True
83,1.2188027996964346,4.288896935279123,1.13,2,-2.0914470279970723,0.3424518508422928,SAM,True
84,1.4943286463279946,4.1418644830424665,1.17,2,-0.5395553194108744,0.3756530235551927,SAM,True
85,0.722105246969816,4.072076991776557,1.02,2,-13.027188843819479,0.27329704315291775,SAM,True
86,0.4301710731637549,3.8572020001068124,0.8,2,-29.901336374600792,0.2693003070011513,SAM,True
87,0.11459616562693568,3.6023949889888898,0.45,1,-310.55078515295685,0.15463351111738177,SAM,True
88,0.18260366713382706,2.0000000000000004,1.21,1,-4.868733939210211,0.24678799064172097,SAM,True
89,0.4273804106056702,3.6833917755508168,1.29,1,-115.65730958911819,0.4788252394914759,SAM,True
90,1.5428253041494986,4.242775206480063,0.73,2,0.670902297780406,0.23237548094430935,SAM,True
91,0.09529933051013616,3.612336008342803,0.33,2,-132.61139126006856,0.12067991401781605,SAM,True
92,0.07236768901882051,2.0000000000000004,0.52,1,-7.957748207407775,0.10907279666232246,SAM,True
93,0.1804498948146508,3.72396362551006,0.55,1,-166.7448542998923,0.19599380509259814,SAM,True
94,0.437011438214831,3.803824488614316,0.81,1,-31.797563822709243,0.2375800483273888,SAM,True
95,0.5937283675454065,3.7510628487196267,0.74,1,-2.531643422000755,0.2374967887934389,SAM,True
96,0.3009658400047657,3.6299736968215663,1.08,1,-422.7793354371931,0.37942334936238303,SAM,True
97,0.19171710016421395,3.6146527680447527,0.79,2,-1367.6415460013056,0.2768463952737565,SAM,True
98,0.38679443044764306,3.702071748430624,0.95,2,-78.43546338198504,0.3199569555948631,SAM,True
99,0.2931659328974694,3.61557634421987,0.69,1,-31.153777883098932,0.22983855904073638,SAM,True
100,0.510671088244418,3.9162233233893398,0.82,2,-21.439606832675967,0.24457842568443008,SAM,True
101,0.052254261118057616,2.0000000000000004,0.49,1,-18.033835350807575,0.10512304441141997,SAM,True
102,0.04979121764032278,2.0000000000000004,0.47,2,-19.384391045392427,0.10543928600026925,SAM,True
103,0.378899129661877,4.0645827584957095,0.69,1,-4.972096276134962,0.17396796262396105,SAM,True
104,0.0939178031901477,2.4094412730174595,0.72,1,-6.27067997758289,0.17485695373341795,SAM,True
105,0.3392302999230751,3.7673327109043298,0.76,2,-28.29445251240291,0.2540641030211255,SAM,True
106,0.11557417135251376,2.0000000000000004,0.59,2,-2.49816599728916,0.12280819579357313,SAM,True
107,0.07534873889394944,2.0000000000000004,1.06,2,-321.6849612530381,0.22735633693197155,SAM,True
108,0.0976375226555067,2.0000000000000004,1.05,2,-57.11815019547469,0.22064017614599885,SAM,True
109,0.20743441822636668,3.673647078822713,0.56,1,-90.86736135515947,0.19448061945482564,SAM,True
110,0.3229402643634392,3.626838964836955,1.12,1,-178.9091499443052,0.3725247936729033,SAM,True
0,0.23928484090665797,3.66598041774322,0.88,2,-714.4287969873325,0.31027100883359277,SAM,True
1,0.1661085918557154,3.4693106885388265,0.7,2,-188.78318274366967,0.24167679309605167,SAM,True
2,0.07813900720217794,2.0000000000000004,1.11,1,-156.9191925037193,0.23820567805682447,SAM,True
3,0.27523120703317,3.4751354869133824,0.87,2,-53.97720083405038,0.28570509085131174,SAM,True
4,0.11538928678049441,2.0000000000000004,1.22,2,-28.25019831837433,0.26436741735686803,SAM,True
5,0.6851637061581297,3.968223439636354,0.79,1,-4.115521863817924,0.23890310989628155,SAM,True
6,0.13221631167042253,2.0000000000000004,0.71,2,-3.553058100038319,0.14683883703184747,SAM,True
7,1.0012307542658525,3.9431158534090796,1.02,1,-1.8508301184316376,0.2990434371083111,SAM,True
8,0.5943370711586957,3.6987071075355002,0.9,2,-5.120507648948968,0.31056413345883777,SAM,True
9,0.20394994153982415,3.5525257449109313,0.91,2,-2187.9318047470165,0.3258605251457709,SAM,True
10,0.1214063135640583,3.5062680604782503,0.66,1,-2402.282760539826,0.23382618074604297,SAM,True
11,0.5001654120689877,3.90942460415542,0.65,1,-6.0922900885224385,0.20432948558299038,SAM,True
12,0.7630098310715633,2.5284166499843796,1.05,1,0.7749264293256091,0.22978791254933925,SAM,True
13,0.6495712793166746,4.017461267150851,0.92,1,-12.859847265484706,0.2682735952117646,SAM,True
14,0.20265462680087531,3.584087122375651,0.92,1,-1183.928629022799,0.3226207227897217,SAM,True
15,0.2743672395200539,3.618759269507644,0.77,2,-68.67399254778283,0.2734231043708102,SAM,True
16,0.06732507080945276,2.0000000000000004,0.82,2,-57.82766104106697,0.17654814619813752,SAM,True
17,0.05124542653753859,2.0000000000000004,0.56,2,-37.52479994408488,0.12079432097090555,SAM,True
18,0.5123463777022694,3.940065330276718,0.76,2,-10.90692921133615,0.2546646160773914,SAM,True
19,0.06714406567665465,2.0000000000000004,0.67,2,-20.190672019129366,0.15199295618065542,SAM,True
20,0.06570116796452526,2.0000000000000004,0.89,2,-121.99658674168299,0.19101232287748565,SAM,True
21,0.43412733223418737,2.0000000000000004,1.09,2,0.38928942743342754,0.20694107153668412,SAM,True
22,0.06989124467668206,2.0000000000000004,0.85,2,-85.4379455284186,0.18643380132484663,SAM,True
23,0.1671445525765759,3.465285638726127,0.8,2,-366.5681396479382,0.28565735943931553,SAM,True
24,0.33746796223132763,3.688942543087563,1.06,2,-231.43906214831333,0.3753849451387115,SAM,True
25,0.2497275325526437,3.5473389265598296,0.96,1,-283.005676651001,0.3401152042422086,SAM,True
26,0.1054585735625125,2.0000000000000004,1.12,1,-44.915890276705724,0.23267288469404226,SAM,True
27,0.7503847426370497,3.8376730847732445,0.78,1,-1.3742832180526436,0.24188292256876512,SAM,True
28,0.04818009926548624,2.0000000000000004,0.46,1,-16.884414974625013,0.10534447463395777,SAM,True
29,0.2508137866061943,3.646124783366917,0.88,1,-451.6572002011552,0.3166871157413384,SAM,True
30,0.07658107049165593,2.0000000000000004,1.04,2,-130.30402188906976,0.22611606109116805,SAM,True
31,0.06387930562358256,2.0000000000000004,0.91,2,-265.7766270215923,0.19170588968128904,SAM,True
32,0.2779739848598516,3.5968080814169205,0.81,2,-61.99817501677796,0.2849985561908726,SAM,True
33,0.37992610270128446,2.0000000000000004,0.9,1,0.4590456044611281,0.15203462408176546,SAM,True
34,0.5334820953351501,3.835328223028348,0.75,1,-7.177104907438723,0.2184294957869179,SAM,True
35,0.16177284238687215,3.5943022854161835,0.59,2,-333.35112064460986,0.2006719934879723,SAM,True
36,0.2535525706735408,3.7159937049767557,0.78,1,-179.94883092169817,0.2836240685741429,SAM,True
37,0.30132225992635536,3.922060068323676,0.58,1,-38.22887086337873,0.19071297782188348,SAM,True
0,0.3497359145047462,3.7578286857162295,0.99,2,-171.5005909031502,0.3451405627481061,SAM,True
1,0.04331654100661968,2.0000000000000004,0.49,2,-29.049087933016118,0.10918779985613843,SAM,True
2,0.10451480045425625,2.0000000000000004,0.79,1,-11.692867953159936,0.15754208030532482,SAM,True
3,0.20033521512063682,3.6216665807819264,0.63,2,-159.5489426696387,0.2232217951879903,SAM,True
4,0.5833967544620704,3.5955525138651168,1.01,2,-6.014505163913542,0.3561802077523965,SAM,True
5,0.10440593054790186,2.0000000000000004,1.06,2,-28.79714240206721,0.22694178287267655,SAM,True
6,0.3636618856234314,3.7316947648312375,1.01,1,-224.5030023715409,0.3439952041736427,SAM,True
7,0.29452191563344987,3.7005491925542104,0.89,1,-209.42655511891715,0.3139855814185802,SAM,True
8,0.2019818489034824,3.5349980498965614,0.99,2,-4108.19355351802,0.35087239683879357,SAM,True
9,0.8437361019146947,4.3142795379109105,0.71,2,-1.1967708193384294,0.1769275193745592,SAM,True
10,0.04827768726078863,2.0000000000000004,0.34,2,-6.1167732471038905,0.07556595915189772,SAM,True
11,0.47599550339382307,4.091111722042178,0.42,2,-0.9769214277446585,0.11003488107612257,SAM,True
12,0.2668955193216306,2.0430372997420982,0.54,2,0.7662757536227672,0.08523047411655699,SAM,True
13,0.24728632239586654,3.5059871568055967,1.0,1,-236.80984145189285,0.3448638569182136,SAM,True
14,0.2564557638388344,3.6959409888390327,0.78,1,-329.3886690958728,0.2697188926423588,SAM,True
15,0.4717664622404746,3.8356392633840124,1.2,1,-72.23476509317287,0.4190178459504754,SAM,True
16,0.15272208705795837,3.57601591863543,0.66,1,-346.645201753958,0.2210149933792924,SAM,True
17,0.18117219381807745,3.529572750561582,0.88,1,-1546.6586184823848,0.3149926888531,SAM,True
18,0.49676201484806976,3.7762163432152165,1.24,1,-163.7993415264472,0.4074359148541099,SAM,True
19,0.5304389632274069,3.651043036807144,1.02,1,-13.137348457341247,0.3415978756856611,SAM,True
20,0.14115738329433855,3.5941588227267545,0.56,2,-422.1051460540296,0.18918367874822176,SAM,True
21,0.27099576124991276,3.563644729390721,0.79,2,-42.91353677507199,0.2807387740630571,SAM,True
22,0.8405903261648149,3.98338646406599,1.09,2,-7.996137507205924,0.3168410615567547,SAM,True
23,0.07232092910430314,2.0000000000000004,0.71,2,-17.133816585347535,0.1567084546938711,SAM,True
24,0.06980022574251026,2.0000000000000004,0.68,2,-24.561438551023578,0.1486586604058874,SAM,True
25,0.34576601416424796,3.6862952596291025,0.92,2,-108.90215704950333,0.32072421628566367,SAM,True
26,0.16607559081338222,2.0000000000000004,1.11,1,-4.67354849622635,0.24343409232808635,SAM,True
27,0.11377441488825124,2.504939054663376,0.93,1,-4.819110164242275,0.23460232216313343,SAM,True
28,0.19640279808466557,3.632981804934558,0.69,2,-145.0997474909516,0.22243025533936667,SAM,True
